Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
408,95,5.16842,0.19338,2.22105,0.47523,0.74446,0.74446
409,95,5.27368,0.19494,2.18947,0.46325,0.73432,0.73432
410,95,5.17895,0.19011,2.17895,0.45796,0.73021,0.73021
411,95,5.76842,0.21583,2.18947,0.46847,0.72011,0.72011
412,95,4.96842,0.18366,2.15789,0.45657,0.75655,0.75655
413,95,5.10526,0.18740,2.21053,0.46460,0.75219,0.75219
414,95,4.78947,0.17920,2.20000,0.47072,0.75331,0.75331
415,95,4.88421,0.18054,2.15789,0.45657,0.75811,0.75811
416,95,4.86316,0.17852,2.14737,0.45133,0.76635,0.76635
417,95,5.17895,0.19378,2.21053,0.47297,0.73939,0.73939
418,95,5.12632,0.18949,2.13684,0.45212,0.74348,0.74348
419,95,5.86316,0.21522,2.32632,0.48894,0.70427,0.70427
420,95,5.16842,0.19338,2.30526,0.49324,0.73544,0.73544
421,95,5.11579,0.18911,2.25263,0.47661,0.74291,0.74291
422,95,5.17895,0.19011,2.26316,0.47566,0.74196,0.74196
423,95,5.11579,0.19141,2.29474,0.49099,0.73675,0.73675
424,95,5.31579,0.19650,2.27368,0.48107,0.73782,0.73782
425,95,5.15789,0.18934,2.21053,0.46460,0.75122,0.75122
426,95,5.18947,0.19417,2.22105,0.47523,0.74006,0.74006
427,95,5.22105,0.19300,2.20000,0.46548,0.73902,0.73902
428,95,5.45263,0.20015,2.22105,0.46681,0.72398,0.72398
429,95,5.16842,0.19338,2.18947,0.46847,0.73788,0.73788
430,95,5.02105,0.18560,2.17895,0.46102,0.74402,0.74402
431,95,5.17895,0.19011,2.18947,0.46018,0.74407,0.74407
432,95,4.92632,0.18432,2.21053,0.47297,0.75505,0.75505
433,95,5.94737,0.21984,2.46316,0.52116,0.70512,0.70512
434,95,5.64211,0.20711,2.28421,0.48009,0.72993,0.72993
435,95,5.35789,0.20047,2.21053,0.47297,0.73176,0.73176
436,95,5.09474,0.18833,2.21053,0.46771,0.73943,0.73943
437,95,5.18947,0.19049,2.16842,0.45575,0.74169,0.74169
438,95,5.46316,0.20441,2.23158,0.47748,0.72211,0.72211
439,95,5.46316,0.20195,2.21053,0.46771,0.74021,0.74021
440,95,5.16842,0.18972,2.22105,0.46681,0.74427,0.74427
441,95,5.03158,0.18826,2.16842,0.46396,0.74940,0.74940
442,95,5.31579,0.19650,2.20000,0.46548,0.73432,0.73432
443,95,5.14737,0.18895,2.14737,0.45133,0.74607,0.74607
444,95,5.43158,0.20323,2.22105,0.47523,0.72966,0.72966
445,95,5.05263,0.18677,2.17895,0.46102,0.74569,0.74569
446,95,5.16842,0.18972,2.17895,0.45796,0.74703,0.74703
447,95,5.45263,0.20402,2.22105,0.47523,0.73942,0.73942
448,95,5.48421,0.20272,2.22105,0.46993,0.73189,0.73189
449,95,5.31579,0.19513,2.18947,0.46018,0.73696,0.73696
450,95,5.46316,0.20441,2.15789,0.46171,0.73330,0.73330
451,95,5.01053,0.18521,2.16842,0.45880,0.75015,0.75015
452,95,5.01053,0.18393,2.21053,0.46460,0.74894,0.74894
453,95,4.90526,0.18354,2.16842,0.46396,0.74806,0.74806
454,95,5.22105,0.19300,2.20000,0.46548,0.74281,0.74281
455,95,5.28421,0.19397,2.25263,0.47345,0.73781,0.73781
456,95,4.92632,0.18432,2.11579,0.45270,0.75425,0.75425
457,95,4.97895,0.18405,2.13684,0.45212,0.75868,0.75868
458,95,5.00000,0.18354,2.21053,0.46460,0.74041,0.74041
459,95,5.02105,0.18787,2.17895,0.46622,0.74451,0.74451
460,95,5.31579,0.19513,2.22105,0.46889,0.73390,0.73390
461,95,5.13684,0.18878,2.12632,0.44889,0.74834,0.74834
462,95,5.56842,0.20378,2.25263,0.47345,0.72630,0.72630
463,95,5.67368,0.20827,2.25263,0.47556,0.72068,0.72068
464,95,5.24211,0.19265,2.18947,0.46222,0.74074,0.74074
465,95,5.48421,0.20069,2.17895,0.45796,0.73895,0.73895
466,95,5.37895,0.19745,2.22105,0.46889,0.73744,0.73744
467,95,5.02105,0.18453,2.16842,0.45778,0.75099,0.75099
468,95,5.06316,0.18529,2.17895,0.45796,0.75836,0.75836
469,95,4.84211,0.17774,2.12632,0.44889,0.75247,0.75247
470,95,6.01053,0.22089,2.29474,0.48444,0.71524,0.71524
471,95,4.94737,0.18105,2.23158,0.46903,0.74567,0.74567
472,95,5.27368,0.19359,2.20000,0.46444,0.74091,0.74091
473,95,4.64211,0.17060,2.05263,0.43333,0.77289,0.77289
474,95,4.56842,0.16718,2.08421,0.43805,0.77014,0.77014
475,95,4.55789,0.16731,2.09474,0.44222,0.77528,0.77528
476,95,4.72632,0.17369,2.10526,0.44444,0.76301,0.76301
477,95,5.06316,0.18529,2.25263,0.47345,0.75024,0.75024
478,95,5.56842,0.20440,2.29474,0.48444,0.72894,0.72894
479,95,5.00000,0.18375,2.21053,0.46667,0.75136,0.75136
480,95,5.43158,0.19877,2.26316,0.47566,0.74876,0.74876
481,95,5.62105,0.20634,2.29474,0.48444,0.74098,0.74098
482,95,5.23158,0.19226,2.26316,0.47778,0.75592,0.75592
483,95,5.10526,0.18683,2.22105,0.46681,0.74889,0.74889
484,95,5.04211,0.18509,2.18947,0.46222,0.75227,0.75227
485,95,5.16842,0.18994,2.22105,0.46889,0.74780,0.74780
486,95,5.28421,0.19337,2.32632,0.48894,0.74118,0.74118
487,95,4.88421,0.17929,2.20000,0.46444,0.76348,0.76348
488,95,4.55789,0.16750,2.12632,0.44889,0.77138,0.77138
489,95,5.10526,0.18683,2.23158,0.46903,0.74785,0.74785
490,95,4.64211,0.17040,2.11579,0.44667,0.76865,0.76865
491,95,5.05263,0.18569,2.16842,0.45778,0.75877,0.75877
492,95,5.04211,0.18451,2.20000,0.46239,0.75479,0.75479
493,95,5.10526,0.18740,2.17895,0.46000,0.74530,0.74530
494,95,4.97895,0.18298,2.15789,0.45556,0.74942,0.74942
495,95,4.90526,0.17951,2.15789,0.45354,0.76102,0.76102
496,95,4.64211,0.17040,2.10526,0.44444,0.76929,0.76929
497,95,4.43158,0.16286,2.07368,0.43778,0.77316,0.77316
498,95,4.82105,0.17643,2.16842,0.45575,0.76058,0.76058
499,95,5.08421,0.18663,2.15789,0.45556,0.75247,0.75247
500,95,4.95789,0.18221,2.20000,0.46444,0.76320,0.76320
501,95,4.80000,0.17565,2.18947,0.46018,0.76397,0.76397
502,95,4.74737,0.17427,2.14737,0.45333,0.76602,0.76602
503,95,5.60000,0.20580,2.25263,0.47556,0.71947,0.71947
504,95,5.26316,0.19260,2.17895,0.45796,0.74092,0.74092
505,95,5.63158,0.20672,2.25263,0.47556,0.72060,0.72060
506,95,4.98947,0.18337,2.10526,0.44444,0.74618,0.74618
507,95,5.18947,0.18991,2.18947,0.46018,0.73496,0.73496
508,95,5.03158,0.18470,2.25263,0.47556,0.74362,0.74362
509,95,4.73684,0.17408,2.27368,0.48000,0.75636,0.75636
510,95,4.52632,0.16564,2.10526,0.44248,0.77616,0.77616
511,95,4.86316,0.17852,2.13684,0.45111,0.75622,0.75622
512,95,5.29474,0.19458,2.23158,0.47111,0.74271,0.74271
513,95,5.24211,0.19183,2.24211,0.47124,0.74713,0.74713
514,95,4.92632,0.18083,2.11579,0.44667,0.76558,0.76558
515,95,6.24211,0.22940,2.45263,0.51778,0.70146,0.70146
516,95,4.88421,0.17874,2.17895,0.45796,0.75285,0.75285
517,95,5.09474,0.18702,2.18947,0.46222,0.75118,0.75118
518,95,5.03158,0.18491,2.18947,0.46222,0.74650,0.74650
519,95,5.00000,0.18297,2.15789,0.45354,0.74557,0.74557
520,95,5.17895,0.19011,2.20000,0.46444,0.72961,0.72961
521,95,4.75789,0.17485,2.10526,0.44444,0.76083,0.76083
522,95,4.78947,0.17527,2.12632,0.44690,0.76040,0.76040
523,95,4.76842,0.17504,2.07368,0.43778,0.76024,0.76024
524,95,4.92632,0.18104,2.14737,0.45333,0.75548,0.75548
525,95,4.87368,0.17835,2.11579,0.44469,0.76224,0.76224
526,95,4.86316,0.17852,2.10526,0.44444,0.75719,0.75719
527,95,4.77895,0.17563,2.11579,0.44667,0.76070,0.76070
528,95,5.01053,0.18336,2.22105,0.46681,0.75317,0.75317
529,95,4.77895,0.17543,2.12632,0.44889,0.76822,0.76822
530,95,4.86316,0.17872,2.16842,0.45778,0.75742,0.75742
531,95,4.70526,0.17219,2.13684,0.44912,0.76353,0.76353
532,95,4.77895,0.17543,2.21053,0.46667,0.76059,0.76059
533,95,4.85263,0.17834,2.14737,0.45333,0.76445,0.76445
534,95,4.97895,0.18220,2.18947,0.46018,0.75548,0.75548
535,95,4.86316,0.17852,2.14737,0.45333,0.75585,0.75585
536,95,4.93684,0.18143,2.10526,0.44444,0.75836,0.75836
537,95,4.83158,0.17681,2.15789,0.45354,0.76178,0.76178
538,95,4.82105,0.17697,2.14737,0.45333,0.76289,0.76289
539,95,4.78947,0.17602,2.24211,0.47333,0.76072,0.76072
540,95,5.50526,0.20146,2.23158,0.46903,0.72824,0.72824
541,95,5.58947,0.20518,2.24211,0.47333,0.72721,0.72721
542,95,4.98947,0.18337,2.07368,0.43778,0.76125,0.76125
543,95,4.53684,0.16602,2.03158,0.42699,0.78123,0.78123
544,95,4.67368,0.17156,2.05263,0.43333,0.77762,0.77762
545,95,4.67368,0.17176,2.02105,0.42667,0.77559,0.77559
546,95,4.41053,0.16140,2.04211,0.42920,0.77950,0.77950
547,95,4.69474,0.17233,2.11579,0.44667,0.76674,0.76674
548,95,4.92632,0.18104,2.24211,0.47333,0.74791,0.74791
549,95,4.64211,0.16988,2.13684,0.44912,0.76016,0.76016
550,95,5.18947,0.19049,2.22105,0.46889,0.74038,0.74038
551,95,5.21053,0.19149,2.15789,0.45556,0.73792,0.73792
552,95,4.86316,0.17797,2.16842,0.45575,0.74926,0.74926
553,95,4.40000,0.16151,2.03158,0.42889,0.78483,0.78483
554,95,4.53684,0.16673,2.02105,0.42667,0.77917,0.77917
555,95,4.43158,0.16217,2.05263,0.43142,0.78219,0.78219
556,95,4.60000,0.16886,2.09474,0.44222,0.76494,0.76494
557,95,4.63158,0.17021,2.08421,0.44000,0.77089,0.77089
558,95,5.06316,0.18529,2.11579,0.44469,0.75319,0.75319
559,95,4.96842,0.18238,2.16842,0.45778,0.75348,0.75348
560,95,4.90526,0.18027,2.15789,0.45556,0.75713,0.75713
561,95,4.85263,0.17758,2.10526,0.44248,0.76301,0.76301
562,95,4.98947,0.18315,2.17895,0.46000,0.74822,0.74822
563,95,4.76842,0.17524,2.12632,0.44889,0.75831,0.75831
564,95,4.81053,0.17604,2.15789,0.45354,0.75984,0.75984
565,95,4.78947,0.17581,2.15789,0.45556,0.75923,0.75923
566,95,4.92632,0.18104,2.17895,0.46000,0.76576,0.76576
567,95,5.01053,0.18336,2.10526,0.44248,0.74821,0.74821
568,95,4.82105,0.17697,2.15789,0.45556,0.75819,0.75819
569,95,5.69474,0.20928,2.34737,0.49556,0.71841,0.71841
570,95,5.22105,0.19232,2.21053,0.46667,0.73946,0.73946
571,95,5.13684,0.18922,2.18947,0.46325,0.75219,0.75219
572,95,4.91579,0.17975,2.18947,0.45916,0.75991,0.75991
573,95,4.58947,0.16906,2.10526,0.44444,0.77206,0.77206
574,95,5.26316,0.19387,2.32632,0.49220,0.74190,0.74190
575,95,4.97895,0.18206,2.18947,0.45916,0.74192,0.74192
576,95,4.93684,0.18185,2.18947,0.46222,0.74882,0.74882
577,95,4.41053,0.16247,2.03158,0.42984,0.77705,0.77705
578,95,4.76842,0.17436,2.13684,0.44812,0.76796,0.76796
579,95,4.80000,0.17681,2.11579,0.44667,0.76236,0.76236
580,95,4.48421,0.16518,2.07368,0.43875,0.76625,0.76625
581,95,4.43158,0.16205,2.12632,0.44592,0.77428,0.77428
582,95,4.53684,0.16712,2.10526,0.44444,0.76438,0.76438
583,95,4.62105,0.17022,2.11579,0.44766,0.75042,0.75042
584,95,4.67368,0.17090,2.07368,0.43488,0.76740,0.76740
585,95,4.77895,0.17604,2.08421,0.44000,0.75520,0.75520
586,95,4.66316,0.17177,2.09474,0.44321,0.76312,0.76312
587,95,4.96842,0.18168,2.20000,0.46137,0.75110,0.75110
588,95,4.89474,0.18030,2.15789,0.45556,0.74743,0.74743
589,95,5.10526,0.18806,2.18947,0.46325,0.73892,0.73892
590,95,5.53684,0.20246,2.28421,0.47903,0.73100,0.73100
591,95,5.76842,0.21249,2.36842,0.50000,0.71994,0.71994
592,95,5.16842,0.19038,2.18947,0.46325,0.73891,0.73891
593,95,4.96842,0.18168,2.15789,0.45254,0.74042,0.74042
594,95,4.97895,0.18340,2.15789,0.45556,0.73885,0.73885
595,95,5.01053,0.18457,2.14737,0.45434,0.73718,0.73718
596,95,4.78947,0.17513,2.10526,0.44150,0.76079,0.76079
597,95,5.08421,0.18728,2.17895,0.46000,0.73146,0.73146
598,95,5.15789,0.19000,2.18947,0.46325,0.73497,0.73497
599,95,4.88421,0.17860,2.14737,0.45033,0.74792,0.74792



