Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
398,95,20.64211,0.77174,4.51579,0.96622,0.04033,0.04033

399,95,20.93684,0.77183,4.60000,0.97111,0.02985,0.02985

400,95,20.10526,0.75256,4.55789,0.97523,0.03709,0.03709

401,95,20.28421,0.75926,4.58947,0.98420,0.03331,0.03331

402,95,20.76842,0.75334,4.70526,0.97812,0.03687,0.03687

403,95,20.41053,0.76309,4.49474,0.96171,0.04272,0.04272

404,95,20.68421,0.76251,4.64211,0.98000,0.03017,0.03017

405,95,20.72632,0.75181,4.70526,0.97812,0.03385,0.03385

406,95,20.49474,0.75553,4.72632,0.99778,0.03142,0.03142

407,95,20.75789,0.75296,4.74737,0.98687,0.03569,0.03569

408,95,20.70526,0.75105,4.77895,0.99344,0.03384,0.03384

409,95,20.24211,0.75679,4.55789,0.97523,0.03635,0.03635

410,95,20.56842,0.75825,4.67368,0.98667,0.03605,0.03605

411,95,20.80000,0.76678,4.65263,0.98222,0.02436,0.02436

412,95,20.66316,0.77253,4.57895,0.97973,0.03376,0.03376

413,95,19.96842,0.74656,4.52632,0.96629,0.05363,0.05363

414,95,19.77895,0.73947,4.49474,0.95955,0.05410,0.05410

415,95,20.44211,0.76517,4.58947,0.98420,0.03163,0.03163

416,95,20.93684,0.76003,4.67368,0.97797,0.04026,0.04026

417,95,20.43158,0.76478,4.64211,0.99549,0.03156,0.03156

418,95,20.67368,0.76213,4.67368,0.98667,0.03427,0.03427

419,95,20.09474,0.75128,4.53684,0.97072,0.04749,0.04749
