Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
398,95,5.72632,0.21044,2.35789,0.49667,0.70694,0.70694

399,95,5.64211,0.20987,2.26316,0.48206,0.71391,0.71391

400,95,7.05263,0.25969,2.49474,0.52667,0.64333,0.64333

401,95,6.27368,0.23056,2.31579,0.48780,0.69316,0.69316

402,95,6.87368,0.25568,2.44211,0.52018,0.66382,0.66382

403,95,6.49474,0.23915,2.44211,0.51556,0.68066,0.68066

404,95,6.25263,0.22979,2.33684,0.49224,0.69865,0.69865

405,95,5.80000,0.21574,2.28421,0.48655,0.71081,0.71081

406,95,5.82105,0.21434,2.27368,0.48000,0.71556,0.71556

407,95,5.94737,0.21857,2.33684,0.49224,0.70595,0.70595

408,95,6.09474,0.22670,2.36842,0.50448,0.69493,0.69493

409,95,5.83158,0.21473,2.32632,0.49111,0.70275,0.70275

410,95,5.88421,0.21625,2.26316,0.47672,0.71472,0.71472

411,95,5.96842,0.22200,2.30526,0.49103,0.70172,0.70172

412,95,5.71579,0.21047,2.17895,0.46000,0.72435,0.72435

413,95,6.02105,0.22171,2.23158,0.47111,0.71173,0.71173

414,95,5.82105,0.21426,2.23158,0.47216,0.70616,0.70616

415,95,5.85263,0.21534,2.21053,0.46667,0.71641,0.71641

416,95,5.97895,0.22016,2.28421,0.48222,0.69763,0.69763

417,95,5.92632,0.21813,2.27368,0.48107,0.69870,0.69870

418,95,6.08421,0.22386,2.31579,0.48889,0.69124,0.69124

419,95,5.83158,0.21473,2.23158,0.47111,0.70358,0.70358

420,95,5.92632,0.21813,2.29474,0.48552,0.70480,0.70480

421,95,5.81053,0.21379,2.32632,0.49111,0.69829,0.69829

422,95,5.81053,0.21395,2.25263,0.47556,0.71230,0.71230

423,95,5.69474,0.20961,2.15789,0.45657,0.72185,0.72185

424,95,5.85263,0.21534,2.22105,0.46889,0.70215,0.70215

425,95,5.96842,0.21977,2.26316,0.47778,0.69753,0.69753

426,95,5.73684,0.21116,2.24211,0.47439,0.71877,0.71877

427,95,5.93684,0.21844,2.31579,0.48889,0.70021,0.70021

428,95,5.98947,0.22054,2.31579,0.48889,0.70692,0.70692

429,95,5.94737,0.21891,2.22105,0.46993,0.70798,0.70798

430,95,5.78947,0.21301,2.30526,0.48667,0.71157,0.71157

431,95,5.84211,0.21512,2.25263,0.47556,0.71412,0.71412

432,95,5.54737,0.20418,2.17895,0.46102,0.72154,0.72154

433,95,5.70526,0.20991,2.30526,0.48667,0.70078,0.70078

434,95,5.81053,0.21395,2.25263,0.47556,0.70517,0.70517

435,95,5.82105,0.21426,2.27368,0.48107,0.69807,0.69807

436,95,6.05263,0.22270,2.31579,0.48889,0.69508,0.69508

437,95,5.80000,0.21357,2.24211,0.47333,0.70231,0.70231

438,95,5.11579,0.18830,2.13684,0.45212,0.74042,0.74042

439,95,5.73684,0.21108,2.27368,0.48000,0.70807,0.70807

440,95,5.48421,0.20194,2.23158,0.47111,0.72567,0.72567

441,95,5.89474,0.21697,2.26316,0.47884,0.70804,0.70804

442,95,5.98947,0.22037,2.22105,0.46889,0.71376,0.71376

443,95,5.76842,0.21240,2.28421,0.48222,0.71038,0.71038

444,95,6.34737,0.23363,2.37895,0.50334,0.68645,0.68645

445,95,6.69474,0.24632,2.38947,0.50444,0.67494,0.67494

446,95,6.15789,0.22674,2.32632,0.49111,0.69780,0.69780

447,95,5.81053,0.21387,2.31579,0.48998,0.70634,0.70634

448,95,5.92632,0.21805,2.26316,0.47778,0.71063,0.71063

449,95,5.78947,0.21318,2.26316,0.47778,0.70959,0.70959

450,95,5.72632,0.21077,2.22105,0.46993,0.71044,0.71044

451,95,5.83158,0.21456,2.24211,0.47333,0.71814,0.71814

452,95,5.67368,0.20891,2.24211,0.47333,0.71413,0.71413

453,95,5.66316,0.20845,2.16842,0.45880,0.71753,0.71753

454,95,6.02105,0.22153,2.28421,0.48222,0.69683,0.69683

455,95,5.69474,0.20969,2.30526,0.48667,0.70863,0.70863

456,95,5.50526,0.20263,2.20000,0.46548,0.72120,0.72120

457,95,5.78947,0.21301,2.24211,0.47333,0.71014,0.71014

458,95,5.73684,0.21124,2.28421,0.48222,0.71720,0.71720

459,95,5.50526,0.20263,2.18947,0.46325,0.71967,0.71967

460,95,5.76842,0.21224,2.27368,0.48000,0.71153,0.71153

461,95,5.51579,0.20310,2.22105,0.46889,0.71910,0.71910

462,95,5.60000,0.20612,2.18947,0.46325,0.71490,0.71490

463,95,5.68421,0.20914,2.14737,0.45333,0.72338,0.72338

464,95,5.24211,0.19302,2.16842,0.45778,0.73012,0.73012

465,95,5.48421,0.20186,2.22105,0.46993,0.73003,0.73003

466,95,5.76842,0.21224,2.21053,0.46667,0.71683,0.71683

467,95,5.53684,0.20388,2.22105,0.46889,0.72100,0.72100

468,95,5.43158,0.19992,2.18947,0.46325,0.72214,0.72214

469,95,5.68421,0.20914,2.31579,0.48889,0.71196,0.71196

470,95,5.77895,0.21279,2.29474,0.48444,0.71386,0.71386

471,95,5.60000,0.20612,2.16842,0.45880,0.72483,0.72483

472,95,5.69474,0.20953,2.24211,0.47333,0.71666,0.71666

473,95,5.58947,0.20581,2.21053,0.46667,0.72005,0.72005

474,95,5.81053,0.21387,2.22105,0.46993,0.71608,0.71608

475,95,5.25263,0.19326,2.18947,0.46222,0.73462,0.73462

476,95,5.37895,0.19806,2.13684,0.45111,0.72924,0.72924

477,95,5.60000,0.20612,2.22105,0.46993,0.72411,0.72411

478,95,5.60000,0.20604,2.23158,0.47111,0.72232,0.72232

479,95,5.68421,0.20930,2.29474,0.48444,0.72074,0.72074

480,95,5.51579,0.20302,2.25263,0.47661,0.72513,0.72513

481,95,6.02105,0.22153,2.30526,0.48667,0.71017,0.71017

482,95,6.01053,0.22132,2.40000,0.50667,0.69979,0.69979

483,95,5.98947,0.22046,2.27368,0.48107,0.70446,0.70446

484,95,5.74737,0.21146,2.25263,0.47556,0.71260,0.71260

485,95,5.80000,0.21357,2.30526,0.48667,0.70631,0.70631

486,95,5.90526,0.21736,2.25263,0.47661,0.70977,0.70977

487,95,5.75789,0.21185,2.23158,0.47111,0.71598,0.71598

488,95,6.31579,0.23256,2.38947,0.50444,0.68481,0.68481

489,95,5.66316,0.20845,2.18947,0.46325,0.71517,0.71517

490,95,5.92632,0.21805,2.30526,0.48667,0.70641,0.70641

491,95,6.17895,0.22752,2.32632,0.49111,0.69896,0.69896

492,95,5.64211,0.20767,2.22105,0.46993,0.71562,0.71562

493,95,5.55789,0.20449,2.16842,0.45778,0.72440,0.72440

494,95,5.66316,0.20853,2.25263,0.47556,0.71318,0.71318

495,95,5.45263,0.20070,2.25263,0.47661,0.72176,0.72176

496,95,5.94737,0.21882,2.24211,0.47333,0.70828,0.70828

497,95,5.93684,0.21860,2.43158,0.51333,0.70235,0.70235

498,95,5.93684,0.21852,2.29474,0.48552,0.69991,0.69991

499,95,5.77895,0.21263,2.21053,0.46667,0.71321,0.71321

500,95,5.65263,0.20814,2.26316,0.47778,0.71292,0.71292

501,95,5.56842,0.20496,2.15789,0.45657,0.71371,0.71371

502,95,5.66316,0.20837,2.24211,0.47333,0.72032,0.72032

503,95,6.14737,0.22636,2.32632,0.49111,0.70590,0.70590

504,95,5.54737,0.20418,2.23158,0.47216,0.71877,0.71877

505,95,6.12632,0.22541,2.24211,0.47333,0.70247,0.70247

506,95,5.38947,0.19845,2.18947,0.46222,0.72596,0.72596

507,95,5.40000,0.19876,2.17895,0.46102,0.72677,0.72677

508,95,5.28421,0.19442,2.17895,0.46000,0.73488,0.73488

509,95,5.52632,0.20349,2.22105,0.46889,0.71598,0.71598

510,95,5.82105,0.21426,2.28421,0.48330,0.70412,0.70412

511,95,5.24211,0.19287,2.15789,0.45556,0.73964,0.73964

512,95,5.15789,0.18992,2.14737,0.45333,0.74075,0.74075

513,95,5.33684,0.19644,2.18947,0.46325,0.73061,0.73061

514,95,5.18947,0.19094,2.17895,0.46000,0.73019,0.73019

515,95,5.53684,0.20388,2.23158,0.47111,0.72140,0.72140

516,95,5.31579,0.19566,2.21053,0.46771,0.73218,0.73218

517,95,5.38947,0.19830,2.24211,0.47333,0.72271,0.72271

518,95,5.54737,0.20426,2.18947,0.46222,0.71645,0.71645

519,95,5.35789,0.19721,2.21053,0.46771,0.73043,0.73043

520,95,5.20000,0.19132,2.18947,0.46222,0.73052,0.73052

521,95,5.47368,0.20155,2.27368,0.48000,0.71617,0.71617

522,95,5.33684,0.19644,2.22105,0.46993,0.72985,0.72985

523,95,5.38947,0.19830,2.21053,0.46667,0.72997,0.72997

524,95,5.66316,0.20853,2.23158,0.47111,0.71577,0.71577

525,95,5.61053,0.20651,2.28421,0.48330,0.71438,0.71438

526,95,5.48421,0.20178,2.22105,0.46889,0.72856,0.72856

527,95,5.56842,0.20504,2.21053,0.46667,0.72439,0.72439

528,95,5.50526,0.20263,2.15789,0.45657,0.73208,0.73208

529,95,5.38947,0.19830,2.15789,0.45556,0.73060,0.73060

530,95,5.49474,0.20233,2.17895,0.46000,0.72755,0.72755

531,95,5.31579,0.19566,2.17895,0.46102,0.73593,0.73593

532,95,5.47368,0.20139,2.21053,0.46667,0.72573,0.72573

533,95,5.67368,0.20891,2.25263,0.47556,0.71271,0.71271

534,95,5.40000,0.19876,2.18947,0.46325,0.73392,0.73392

535,95,5.62105,0.20682,2.23158,0.47111,0.71379,0.71379

536,95,6.07368,0.22364,2.31579,0.48889,0.69843,0.69843

537,95,5.65263,0.20806,2.24211,0.47439,0.71932,0.71932

538,95,5.52632,0.20333,2.27368,0.48000,0.72305,0.72305

539,95,5.78947,0.21318,2.26316,0.47778,0.70980,0.70980

540,95,5.36842,0.19760,2.23158,0.47216,0.72547,0.72547

541,95,5.60000,0.20604,2.25263,0.47556,0.72586,0.72586

542,95,5.44211,0.20039,2.25263,0.47556,0.72057,0.72057

543,95,5.58947,0.20573,2.20000,0.46548,0.72663,0.72663

544,95,5.40000,0.19868,2.17895,0.46000,0.73059,0.73059

545,95,5.48421,0.20194,2.16842,0.45778,0.72826,0.72826

546,95,5.64211,0.20767,2.32632,0.49220,0.72129,0.72129

547,95,5.70526,0.20991,2.23158,0.47111,0.71479,0.71479

548,95,6.02105,0.22171,2.29474,0.48444,0.70063,0.70063

549,95,5.66316,0.20845,2.20000,0.46548,0.71288,0.71288

550,95,5.69474,0.20953,2.34737,0.49556,0.70572,0.70572

551,95,5.74737,0.21163,2.24211,0.47333,0.70625,0.70625

552,95,6.11579,0.22511,2.36842,0.50111,0.69342,0.69342

553,95,5.37895,0.19791,2.21053,0.46667,0.71710,0.71710

554,95,5.50526,0.20271,2.23158,0.47111,0.71652,0.71652

555,95,5.17895,0.19062,2.18947,0.46325,0.73378,0.73378

556,95,6.34737,0.23354,2.37895,0.50222,0.66783,0.66783

557,95,5.93684,0.21860,2.31579,0.48889,0.70817,0.70817

558,95,5.73684,0.21116,2.27368,0.48107,0.71590,0.71590

559,95,5.62105,0.20682,2.16842,0.45778,0.71721,0.71721

560,95,5.70526,0.21008,2.22105,0.46889,0.71450,0.71450

561,95,5.67368,0.20883,2.20000,0.46548,0.71389,0.71389

562,95,5.55789,0.20449,2.13684,0.45111,0.72454,0.72454

563,95,5.88421,0.21667,2.18947,0.46222,0.71442,0.71442

564,95,5.34737,0.19682,2.13684,0.45212,0.72923,0.72923

565,95,5.55789,0.20449,2.23158,0.47111,0.71932,0.71932

566,95,5.38947,0.19845,2.16842,0.45778,0.73218,0.73218

567,95,5.17895,0.19062,2.12632,0.44989,0.73916,0.73916

568,95,5.74737,0.21146,2.16842,0.45778,0.71586,0.71586

569,95,5.69474,0.20969,2.18947,0.46222,0.71551,0.71551

570,95,5.51579,0.20302,2.24211,0.47439,0.71639,0.71639

571,95,5.84211,0.21495,2.31579,0.48889,0.69293,0.69293

572,95,5.75789,0.21202,2.31579,0.48889,0.70416,0.70416

573,95,5.67368,0.20883,2.29474,0.48552,0.70704,0.70704

574,95,5.66316,0.20837,2.26316,0.47778,0.70725,0.70725

575,95,5.65263,0.20814,2.21053,0.46667,0.71443,0.71443

576,95,5.42105,0.19954,2.14737,0.45434,0.72853,0.72853

577,95,5.57895,0.20527,2.25263,0.47556,0.71797,0.71797

578,95,5.65263,0.20814,2.22105,0.46889,0.72140,0.72140

579,95,5.42105,0.19954,2.16842,0.45880,0.72599,0.72599

580,95,5.63158,0.20720,2.22105,0.46889,0.70830,0.70830

581,95,5.53684,0.20388,2.20000,0.46444,0.72382,0.72382

582,95,5.43158,0.19992,2.29474,0.48552,0.71365,0.71365

583,95,6.13684,0.22579,2.29474,0.48444,0.69085,0.69085

584,95,5.54737,0.20426,2.23158,0.47111,0.72085,0.72085

585,95,5.23158,0.19256,2.20000,0.46548,0.72618,0.72618

586,95,5.48421,0.20178,2.23158,0.47111,0.71917,0.71917

587,95,5.83158,0.21473,2.29474,0.48444,0.69852,0.69852

588,95,5.30526,0.19527,2.17895,0.46102,0.72515,0.72515

589,95,5.63158,0.20720,2.17895,0.46000,0.72213,0.72213

590,95,5.30526,0.19535,2.23158,0.47111,0.72852,0.72852

591,95,5.47368,0.20147,2.22105,0.46993,0.72396,0.72396

592,95,5.85263,0.21534,2.27368,0.48000,0.71532,0.71532

593,95,5.86316,0.21589,2.29474,0.48444,0.70728,0.70728

594,95,5.47368,0.20147,2.18947,0.46325,0.72332,0.72332

595,95,6.49474,0.23896,2.36842,0.50000,0.66755,0.66755

596,95,6.18947,0.22791,2.41053,0.50889,0.67912,0.67912

597,95,6.13684,0.22588,2.26316,0.47884,0.69455,0.69455

598,95,6.14737,0.22618,2.36842,0.50000,0.69256,0.69256

599,95,5.62105,0.20698,2.20000,0.46444,0.71522,0.71522
